tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
hip 0.00475609 1.01626 0.159401 0.726199 0.673458 0.0143769 0.137413 1.04843
lHand -0.0289981 1.43719 -0.95328 0.13059 0.0495181 -0.544792 0.826859 1.04843
lForeArm -0.0366244 1.48186 -0.577982 0.446268 0.477202 -0.481919 0.583847 1.04843
rHand -0.0379851 1.52905 0.926075 0.647253 0.752263 -0.0841487 0.0899102 1.04843
rForeArm -0.019702 1.53931 0.551648 0.464565 0.551113 -0.436377 0.538543 1.04843
lFoot -0.00772095 0.0126752 -0.178906 0.129614 0.100517 -0.821776 0.545693 1.04843
rFoot -0.0432216 -0.00562727 0.198037 0.816329 0.555963 -0.00183105 0.156554 1.04843
head 0.0760853 1.69621 -0.0196664 0.0868363 -0.690033 0.0670768 0.715412 1.04843
hip 0.00459337 1.01614 0.159066 0.72604 0.673736 0.01465 0.136862 1.04843
lHand -0.0288131 1.43651 -0.953402 0.13043 0.0493907 -0.545324 0.826541 1.04843
lForeArm -0.0364494 1.48137 -0.578241 0.446208 0.476604 -0.482334 0.584039 1.04843
rHand -0.0378145 1.52812 0.926113 0.64751 0.752161 -0.0831431 0.0898387 1.04843
rForeArm -0.0195304 1.53894 0.551498 0.464304 0.552232 -0.43558 0.538267 1.04843
lFoot -0.0078063 0.0127144 -0.178838 0.130024 0.100383 -0.822163 0.545036 1.04843
rFoot -0.0433104 -0.00563776 0.198073 0.816255 0.556048 -0.00197211 0.156636 1.04843
head 0.0762415 1.69625 -0.0200219 0.0870469 -0.689937 0.066968 0.715489 1.04843
hip 0.00461411 1.01598 0.158598 0.725951 0.673912 0.0146316 0.13647 1.04843
lHand -0.0285239 1.43529 -0.953405 0.129524 0.0486471 -0.546434 0.825995 1.04843
lForeArm -0.0363231 1.48097 -0.5785 0.446132 0.476396 -0.482242 0.584343 1.04843
rHand -0.0374886 1.52669 0.92596 0.646992 0.75285 -0.0816033 0.089208 1.04843
rForeArm -0.0193505 1.53855 0.551297 0.463966 0.553347 -0.434426 0.538346 1.04843
lFoot -0.0076822 0.0125644 -0.178726 0.13073 0.100326 -0.822189 0.544839 1.04843
rFoot -0.0432448 -0.00572956 0.198156 0.81633 0.55588 -0.0020752 0.156841 1.04843
head 0.0765314 1.69636 -0.0200481 0.0870351 -0.689696 0.0668318 0.715736 1.04843
hip 0.00460374 1.0159 0.15823 0.725915 0.67406 0.0144997 0.135945 1.04843
lHand -0.0283928 1.43414 -0.953569 0.127651 0.0481833 -0.547094 0.825876 1.04843
lForeArm -0.0361757 1.48059 -0.578626 0.445705 0.476608 -0.481947 0.584738 1.04843
rHand -0.0371413 1.52543 0.925846 0.645651 0.754334 -0.0801638 0.0876802 1.04843
rForeArm -0.0192275 1.53826 0.551039 0.463244 0.554598 -0.432991 0.538837 1.04843
lFoot -0.0076102 0.0125736 -0.178709 0.131312 0.0999517 -0.822461 0.544357 1.04843
