tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
rFoot -0.0523511 -0.0104157 0.22821 0.849757 0.486923 -0.200034 0.0283582 1.04465
head 0.123533 1.65913 0.0504861 -0.00952227 -0.676632 0.0310445 0.735605 1.04465
hip -0.0421734 1.02606 0.239971 0.648149 0.74362 -0.119291 0.112702 1.04465
lHand -0.0300139 1.47797 -0.872282 0.144382 0.063133 -0.634904 0.75635 1.04465
lForeArm -0.0545001 1.48644 -0.47937 0.495452 0.498009 -0.437857 0.561067 1.04465
rHand 0.0177261 1.5205 0.998344 0.634798 0.759012 -0.114076 0.0889885 1.04465
rForeArm 0.0114045 1.52994 0.624386 0.438052 0.558937 -0.424853 0.561426 1.04465
lFoot -0.00147092 0.0159051 -0.191486 0.219452 0.108273 -0.807396 0.536871 1.04465
rFoot -0.0550413 -0.0104727 0.217864 0.851234 0.488571 -0.160801 0.104127 1.04465
head 0.125859 1.6583 0.0517852 -0.0119598 -0.674753 0.0306085 0.737311 1.04465
hip -0.0400127 1.02542 0.245576 0.655416 0.737133 -0.138822 0.0882757 1.04465
lHand -0.0348828 1.47555 -0.867996 0.147183 0.0627015 -0.637241 0.753876 1.04465
lForeArm -0.0597298 1.4823 -0.475145 0.500372 0.496406 -0.440231 0.556243 1.04465
rHand 0.0197662 1.52139 1.00167 0.628528 0.763086 -0.117294 0.0943045 1.04465
rForeArm 0.0143096 1.52827 0.627689 0.433689 0.56156 -0.420232 0.565659 1.04465
lFoot -0.00186956 0.016649 -0.191581 0.21477 0.107247 -0.804863 0.542741 1.04465
rFoot -0.057301 -0.0100635 0.211684 0.852735 0.487957 -0.136511 0.126906 1.04465
head 0.128495 1.65799 0.0529435 -0.0146657 -0.672781 0.0296839 0.739101 1.04465
hip -0.0393957 1.025 0.252036 0.662267 0.730422 -0.154304 0.0638441 1.04465
lHand -0.0408918 1.47328 -0.863591 0.15088 0.0618381 -0.647128 0.744739 1.04465
lForeArm -0.0662609 1.47748 -0.470708 0.509163 0.492198 -0.444132 0.548854 1.04465
rHand 0.0224154 1.5221 1.00379 0.62357 0.765748 -0.119382 0.102658 1.04465
rForeArm 0.0171077 1.52629 0.630619 0.433102 0.562638 -0.418598 0.566247 1.04465
lFoot -0.00237489 0.0180849 -0.191885 0.210296 0.105449 -0.801951 0.549118 1.04465
rFoot -0.0557766 -0.00720787 0.211358 0.86821 0.468809 -0.114226 0.115681 1.04465
head 0.131066 1.65777 0.0536382 -0.0166694 -0.670926 0.0296517 0.740744 1.04465
hip -0.0396348 1.02486 0.257087 0.671102 0.721768 -0.166135 0.032751 1.04465
lHand -0.0463481 1.47117 -0.859786 0.153569 0.0625735 -0.652403 0.739507 1.04465
lForeArm -0.0716015 1.47333 -0.46638 0.515338 0.489466 -0.447376 0.542867 1.04465
rHand 0.0254866 1.52228 1.0061 0.622838 0.765188 -0.121333 0.108806 1.04465
rForeArm 0.0206481 1.52242 0.632673 0.436832 0.5601 -0.426609 0.559884 1.04465
lFoot -0.00298738 0.0209795 -0.192128 0.206327 0.103062 -0.798693 0.555785 1.04465
